Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Greatshield,Crossed-Tree Towershield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Inverted Hawk Towershield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Dragon Towershield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Distinguished Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Gilded Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Cuckoo Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Redmane Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Golden Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Haligtree Crest Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Crucible Hornshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Dragonclaw Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Fingerprint Stone Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Eclipse Crest Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Ant's Skull Plate,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Erdtree Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Jellyfish Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Visage Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,One-Eyed Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
